latitude,longitude,rainfall_mm,temperature_c,humidity,elevation_m,flood_risk_score,terrain_type
17.116323451213475,96.46105593317624,92.5167638704982,25,72.4059546400951,6092.186010226853,0,Unknown
22.74855004377638,77.79492362683465,86.44357458345847,25,78.46854966516892,7679.591239100788,0,Unknown
34.31942774385669,88.38791929924982,187.9095323642717,25,80.98253476622861,507.10436336242367,0,Unknown
15.229474645317374,74.4555054596959,39.36748553318709,25,67.13212244516887,4342.320260171008,0,Unknown
19.901104768033264,75.57480496694347,264.7042835519261,25,49.25102647262054,3662.878448461085,0,Unknown
29.91098301774841,82.84516151681909,248.5654225395124,25,39.45137197730741,96.2672382209484,0,Unknown
14.63514679925705,77.26892563973406,195.61974590558333,25,92.23225893222298,7224.298661585338,0,Unknown
10.232417385034996,72.86102535137695,137.52414953765933,25,97.59398757105762,922.9632035161608,0,Unknown
16.402792134499272,75.62354035769046,279.8868126426235,25,48.61302040785671,1015.2903881179795,0,Unknown
12.675417330366129,69.03670343951008,249.2239664161668,25,28.984858325784018,427.3444029214709,0,Unknown
34.96123191793462,88.42828502284712,149.79454442437347,25,37.8029861693145,1773.3306159905533,0,Unknown
31.435491007368093,82.27138305548999,210.56200633629336,25,73.65338767897516,1564.4704591942004,0,Unknown
26.36870893880228,70.73304892573124,170.07898565390536,25,33.83466959666646,3077.9169177110025,0,Unknown
33.27235711544381,72.97912580072625,176.38267151647935,25,82.40978184487905,5833.224448333112,0,Unknown
31.30649023007432,70.97350160526668,99.2928208312414,25,93.84241918997708,480.3953260567824,0,Unknown
13.41053170769504,85.76519144000042,138.62538138746902,25,97.09212120630778,7611.719926026511,0,Unknown
33.88421095620936,70.73210054476232,23.43642923692326,25,20.74604047799125,2889.5675886748063,0,Unknown
23.64092501555387,89.87418765802127,107.20460749937774,25,96.65233319635333,5367.261665324393,0,Unknown
31.415764499757813,68.59481666029134,208.7485546086456,25,79.21555353036942,106.22123284075394,0,Unknown
33.98664769778131,75.23189785188087,285.9648091518559,25,26.724018581104183,3236.668432524912,0,Unknown
17.222100774184053,93.82933360086533,288.9192338289061,25,53.219237502298114,18.146468538698933,0,Unknown
11.191505811302626,88.83740822554513,166.7168607374675,25,76.00363796636073,1463.974804611213,0,Unknown
14.610119713716308,70.11608165484495,181.98667554287465,25,96.53483941288394,3962.580608810226,0,Unknown
20.386125870161436,91.8126570300702,55.716355650290254,25,33.13131148891141,4734.453509411386,0,Unknown
31.7224282117523,82.29801852466593,208.59243242805923,25,30.21866255415632,1353.1122503344664,0,Unknown
32.96118691443396,92.55670778789604,21.19763780231587,25,57.78776426095028,6593.673624343292,0,Unknown
8.20161178540453,85.42145345906141,85.40570573983337,25,97.44791149907914,1672.304432526309,0,Unknown
22.811671774749406,87.7731579289529,200.50900418563268,25,97.71033722064084,1024.997375405643,0,Unknown
20.104919091314592,96.81154525147554,93.0930394630468,25,38.23317928423275,2950.140088910871,0,Unknown
14.441126503651176,74.73773083179653,14.954062234336297,25,45.54777183771659,4879.0408160721145,0,Unknown
11.4760956526768,86.09442166808026,249.56112280528916,25,92.64255885157236,8749.803271681933,0,Unknown
17.79083997070521,81.34932031166456,93.09900214036892,25,78.78731926816513,3704.796775811809,0,Unknown
35.344381413463054,69.14410663475805,18.931567457603528,25,97.78531429260946,3769.216299758196,0,Unknown
17.3728850286019,68.41964860358308,22.436449350859554,25,91.45186904124436,524.9825435909838,0,Unknown
23.044928030557617,71.4576287567179,75.52763963662609,25,37.20768402509947,6775.972468113517,0,Unknown
28.38754980796016,86.8236604756179,53.40478416645787,25,80.77814875301468,1608.4160004665116,0,Unknown
18.545258468999528,84.44772954948837,232.29003533404529,25,23.88521852480933,6590.021939097505,0,Unknown
36.18168039890786,84.04945727374809,96.50521400011031,25,85.42662229931791,8057.138134154521,0,Unknown
35.910971553321225,68.92384611331954,241.40873551194971,25,68.12454099556865,6797.217302984364,0,Unknown
15.30168657893556,81.6097868944402,52.15379934694584,25,96.48807701091694,5684.427863807277,0,Unknown
22.42020667087918,94.81406171743332,147.86375386322513,25,96.80259643752628,5343.451382483396,0,Unknown
16.725470984686318,79.53016421000875,206.41114006593864,25,24.065208721948423,4013.7438320838537,0,Unknown
16.260374336946562,86.12275162386524,195.59725615975643,25,32.841718844461425,1278.9137663897034,0,Unknown
9.06972147328145,90.61474159307116,180.33882297908065,25,58.73656378549533,6891.164013509264,0,Unknown
25.67736568541701,90.73383309511472,277.4464805793509,25,90.35948199569194,4223.34744843367,0,Unknown
22.577691673636984,83.05912238946287,68.55754431202331,25,85.15561138368452,5535.714243104181,0,Unknown
9.492883786249692,92.88060641666776,148.1157613386316,25,97.14960210814228,3309.2867454261386,0,Unknown
16.08074746286173,79.34996470754866,265.1977650217226,25,69.44672936890726,1775.9946237324828,0,Unknown
34.33971069303296,93.77210322875916,23.368129678547117,25,40.52508156492965,7135.986887598548,0,Unknown
14.9472948293422,74.96658782547081,16.766480475922574,25,22.008531160414183,3029.5534797168957,0,Unknown
12.20195129064547,76.12627580272655,69.99068626748742,25,37.83411925764391,7668.384896339052,0,Unknown
22.194130048049328,69.54049810177104,189.90636586140556,25,74.02185583628997,8544.733937520688,0,Unknown
36.58386316920742,91.0718732597262,77.96388793494206,25,94.10198586744104,7343.738488727859,0,Unknown
15.019602873833511,80.09460185074846,57.07196514263969,25,45.67229338466119,1133.7654247334472,0,Unknown
27.49193087477048,74.64438180343058,137.64069460748763,25,90.05634642314364,7565.13668525866,0,Unknown
30.08696884453281,74.72191805088082,184.07942063082345,25,51.59185986729252,4595.27803925628,0,Unknown
14.89148877577959,94.14059829564776,74.56731210502213,25,44.66169994948402,2136.009844742376,0,Unknown
29.11827410974393,92.18358141337006,90.20735601712262,25,60.707539424465445,824.2445855241368,0,Unknown
18.665710848858343,84.05239567535831,184.06779144345413,25,55.38187939276922,2464.255056621485,0,Unknown
26.33686908721381,85.86721321205592,283.7215265968358,25,93.10398948136144,1215.9548230951495,0,Unknown
26.372361612065948,81.75544154595843,202.4225182314265,25,57.46055579265012,226.9032633182768,0,Unknown
23.537465838168,79.35832974348546,234.871243075368,25,42.18683097784604,8739.738960961626,0,Unknown
10.61840333157784,94.5488295553316,110.04302842664065,25,87.40524620015229,7357.485813869977,0,Unknown
32.2237723720879,71.64276840208876,81.67630781533983,25,99.89996093276534,6538.223079881015,0,Unknown
17.30262188418034,80.13495690177061,136.28032296078675,25,71.85371353450591,1707.7858475181306,0,Unknown
13.409036801595771,77.99229533164839,242.1398486135021,25,40.036909514908686,245.41201183710984,0,Unknown
9.182479105088154,82.44637088728331,136.88989253716676,25,39.10520616105434,4293.083953020867,0,Unknown
25.135895352459013,81.27132436181007,254.0176226369583,25,24.616535697220783,6562.512316076584,0,Unknown
27.64936649342619,83.04779641788136,296.6315942085381,25,26.18344308112679,8519.184991007178,0,Unknown
8.481047038907828,72.05765033958284,21.607999719100903,25,93.198647614621,7466.682876760712,0,Unknown
22.85069869067915,82.88110354388503,13.623046825111109,25,27.718968563964044,7905.708845839845,0,Unknown
14.5683774807402,75.03014560272912,44.876910874008544,25,58.7475078621423,2111.687992012616,0,Unknown
26.710010921874044,73.34560912065754,115.31090272030386,25,75.84974237545426,1374.3246039315666,0,Unknown
13.05662644114475,69.88019234479954,39.31266274362972,25,88.02838262188826,2192.3731017861533,0,Unknown
28.037194404971512,90.11692420392808,261.1993432856268,25,33.70167602029818,1226.1511793899776,0,Unknown
19.215325042715584,80.39581570484023,6.943875308119141,25,55.022294330028544,7064.984872201938,0,Unknown
35.1651696733653,86.17266681604099,94.73781490074676,25,40.1184156011022,7990.125003425624,0,Unknown
11.988107380233805,89.10020695583756,55.4083888482616,25,40.46584719732813,2719.3622483637027,0,Unknown
17.890924180457496,87.70018329409305,279.4617990472597,25,44.30714459893407,7759.042866645018,0,Unknown
11.290732115977082,81.64452085360078,200.8443014670084,25,66.96929715347738,486.95127404606575,0,Unknown
34.81611493007832,79.24905733960017,273.6090769354124,25,21.326197734847057,5993.25066262126,0,Unknown
33.44284124804845,78.90283737957925,291.698613093118,25,52.70130290524223,4667.259921157968,0,Unknown
15.480307203739512,86.56141511097164,149.12947310321076,25,34.946410818623406,2448.6246796438336,0,Unknown
27.139537334991196,82.34903629331433,70.29573241440788,25,97.36948068101078,6797.043291581036,0,Unknown
31.69944380583526,92.6248351916668,58.11863585897679,25,66.61833274002483,1876.1943462406523,0,Unknown
24.100823536384407,93.36635754547464,66.87565850575216,25,89.4476375064258,3682.090664759016,0,Unknown
23.35986677232419,72.94625096218904,212.57799228660087,25,35.65519894156896,6280.835405572869,0,Unknown
15.0137164361131,71.95077589482604,12.13371843690022,25,84.80125594590302,2992.6500251431958,0,Unknown
10.699980266371078,86.28162685504398,15.40832190981446,25,53.182596904418666,7568.226922097894,0,Unknown
34.019256980646475,76.7355466938061,182.442882714945,25,34.21557510795219,7657.29819013953,0,Unknown
34.11212365773658,68.53855084418787,192.617144021222,25,80.89961619105863,1791.989153753515,0,Unknown
26.35994226092477,93.7706374115257,199.578877296738,25,80.96088780922247,3896.5706197086224,0,Unknown
17.83186394041232,74.58012225007045,111.56415137657736,25,99.67103254912487,3822.4478678279575,0,Unknown
18.127077663767167,94.94913889888846,241.78346661424595,25,82.47498094385313,3628.07935714144,0,Unknown
29.052714687236943,88.80559907546936,160.08737631798527,25,31.621379834170227,4441.4494786721925,0,Unknown
34.01619753862474,90.11695120743305,31.639689002825836,25,45.80357934285826,657.9931470273467,0,Unknown
33.725506303688405,73.84238337800166,239.1297921202036,25,56.13815338329168,7698.202358716917,0,Unknown
30.616390829871094,74.79163834288758,285.9203358811375,25,30.132224456783607,2565.1659588683287,0,Unknown
26.618917738474345,83.1167648608979,18.010893900707604,25,83.04311795582512,16.036057279327693,0,Unknown
10.440058984856416,72.990895726846,117.40540161017398,25,62.13588303300692,6061.799596255407,0,Unknown
12.6872327087438,76.85751908780793,146.25481345042428,25,95.55596552766028,5755.376997116212,0,Unknown
34.0580714672853,77.32241186048633,43.941228023495086,25,67.14465156206562,8699.019262991957,0,Unknown
25.58644273012811,72.62926806433016,260.31268433486315,25,61.83192669906031,6363.899353077076,0,Unknown
8.26671449688226,73.95030216845966,85.2448934670132,25,25.714012234629145,2943.7836449667498,0,Unknown
10.942674743114932,90.86800341823944,234.90256198144803,25,31.947672395566222,8428.760098312321,0,Unknown
27.24155130413362,72.84867978187079,201.2983446084948,25,87.96208614113209,3232.579631873433,0,Unknown
8.146785931540341,68.82526436347375,179.41374674010703,25,99.25407822606466,7266.3729809104225,0,Unknown
12.663433491107462,86.25129333623921,57.64285460896632,25,53.21433087186156,2970.044164681404,0,Unknown
23.913279891631,96.30351046238104,66.21105616527171,25,84.80688669799433,430.9711577612856,0,Unknown
28.064960733088103,77.60520062407052,14.204521423970796,25,70.20686130645214,6492.528450078049,0,Unknown
26.906876525575417,71.44101539269131,72.2137289346799,25,96.72474189373708,3098.6663152925066,0,Unknown
14.503809974356232,84.5412324356584,103.63308283815424,25,39.05097883552746,2998.478361064208,0,Unknown
28.65319741907854,94.28427212177374,249.9435911587276,25,63.58685944063544,6333.855194514794,0,Unknown
14.880223537407202,90.73779161502588,109.9178000144416,25,52.703665467407646,2849.390994747889,0,Unknown
17.436591246618764,86.05296018396876,226.38653482968192,25,63.33727807544122,1044.1764068768414,0,Unknown
29.6482507484227,77.13663840162039,131.83268438864627,25,41.508646673508416,3579.1067088607965,0,Unknown
26.839354072369225,83.71452502501037,235.4604935981665,25,59.81969301725952,7289.372061928078,0,Unknown
32.62747890433116,70.6461003978234,292.881480131112,25,69.98433173798121,1152.04930988116,0,Unknown
27.07077387670996,87.68941730413943,71.95246741727404,25,26.497270719959367,4906.045903958429,0,Unknown
24.48094949672868,89.02778454803187,258.70248358916285,25,79.43898038460986,1170.23023281398,0,Unknown
10.716568267014685,95.98591706438764,186.5472258917324,25,76.52183705283338,435.1698429925344,0,Unknown
18.66375828872357,75.55152340360708,245.18827847659645,25,90.43660811611882,3350.8240853537104,0,Unknown
15.690868662770038,68.53523615224766,195.47577068034155,25,54.06852414479404,5820.951582890183,0,Unknown
15.075699657993423,83.82264546838736,127.18485218224504,25,24.933530609177417,2433.0879241206394,0,Unknown
36.21730608782092,88.49692462750762,68.4224818325371,25,56.91689032173496,3943.829195180671,0,Unknown
19.39983401533605,90.92181680060663,21.010567599349507,25,31.008733764956915,4347.29602212715,0,Unknown
33.86935010013629,73.61842905771951,160.6555093382151,25,71.79574508174542,7443.736409313097,0,Unknown
26.303020153920624,75.59083320207368,297.0978283580597,25,23.770521930504465,7246.328035970549,0,Unknown
31.049527802707804,82.86513683275159,221.41254150426187,25,49.91971249821561,20.768112760960456,0,Unknown
22.57647570005057,77.58742348913006,98.20366241970498,25,26.62743187899963,3662.3552608512105,0,Unknown
24.73021265416441,92.95483311103592,248.16144002602056,25,20.269314725728265,5805.093450782255,0,Unknown
22.283013120747054,81.73904445842288,230.695200052922,25,96.84457791212736,7542.001317128985,0,Unknown
13.66204664614329,91.18778067895808,84.49073800603703,25,99.69018784210242,432.6475867958309,0,Unknown
28.95111134258365,84.83797305398826,4.292246938270406,25,64.44023612254504,5558.741121299789,0,Unknown
16.14239851078482,90.41961410689623,35.44879156018488,25,39.11646799563872,7450.188514464988,0,Unknown
8.705163026512162,77.6475166093794,263.1918570936173,25,92.8879229446926,2256.912630121696,0,Unknown
26.718696581307867,92.11108203597902,250.96891059146157,25,93.84292776608854,1816.1080199321784,0,Unknown
13.136209702804418,75.96259715097963,88.56270026350873,25,88.36071129365648,4139.531381543221,0,Unknown
35.27329894623452,83.83686543209544,85.55862788532612,25,63.54959876539056,8516.904139532307,0,Unknown
35.66392873307503,74.20620628204236,237.8594961307413,25,25.976172871682195,6130.658818606387,0,Unknown
34.531067316393006,81.7902691271596,281.3212409686266,25,27.075114202943823,3755.8436911817207,0,Unknown
18.73460230740789,77.2270810757524,233.74117703928,25,91.72958301701242,184.5940539059912,0,Unknown
8.448241879337155,75.73439948847921,181.67360310922845,25,90.06614779657835,4925.910439698398,0,Unknown
34.92123831504404,96.04256552281308,72.80140509954136,25,54.75177993449741,3086.0762398991114,0,Unknown
20.41734030120212,72.64214905911518,157.7243742285782,25,46.252369558114026,1643.194305770067,0,Unknown
36.03298975226642,90.83244928626446,70.05355757797939,25,71.52991361152817,4425.31040828532,0,Unknown
35.94497933558833,96.54078382501324,242.4034260290321,25,84.559035860442,3020.553545341829,0,Unknown
32.737274208553444,68.57714302846226,116.08832385532118,25,78.53479536414568,342.6359933429856,0,Unknown
16.539017870017986,88.27179500722076,250.10916509820785,25,69.24823504405651,6419.277267009801,0,Unknown
19.167834129455837,75.33444236113233,114.4827653948176,25,38.52088355558651,6481.893675828239,0,Unknown
32.68296347398885,69.17414690552083,247.2448215599674,25,41.00038953765721,5475.420667465202,0,Unknown
17.190738149532052,79.6837977897423,99.99534454957258,25,77.92539851181614,7439.581142134656,0,Unknown
12.915289653896682,95.12131649495538,132.03981138530096,25,84.20958819608248,1797.7502993743426,0,Unknown
24.147236611292158,68.34118773664294,184.64652580279727,25,29.290815047967197,2532.311328681828,0,Unknown
35.14848845066265,85.04868506596367,21.0862842089756,25,34.983763816904485,4058.186366892736,0,Unknown
28.184864103574217,82.54049787926441,284.46211854463934,25,74.43762097418971,532.4300279185659,0,Unknown
24.531773932591584,93.32814076676038,172.08173583714097,25,51.118926997712094,7817.613060627461,0,Unknown
10.818118319352289,70.43604972109814,152.34600440724068,25,65.06342938168245,4341.0819227568445,0,Unknown
25.83520957427592,87.76425486671286,251.81819133597364,25,69.18519621245089,2872.620367670881,0,Unknown
36.71156165302364,87.72318125456505,259.7288189690483,25,82.09627738138656,4229.020582268082,0,Unknown
12.062436441859198,87.4033204890062,156.6781213587048,25,84.4573560573526,2876.7486627222384,0,Unknown
23.031559918548368,95.32770035311609,278.1786977380912,25,42.40769962091652,2532.8587439883945,0,Unknown
33.443819085910704,91.86953834119952,19.421329822944188,25,63.30373831377371,3964.067150546242,0,Unknown
29.482289914871927,69.21720906106168,33.967737675365264,25,29.88191508975042,4263.892541263082,0,Unknown
28.21345648886277,81.66140267043087,179.03646900433205,25,87.3612134958039,3834.240040557912,0,Unknown
28.37203843562617,79.54063862983867,106.2197585380751,25,87.63583506665566,4848.093073968438,0,Unknown
18.4252433853729,76.99426941163325,139.26754985675964,25,43.96045751995651,6931.33741221637,0,Unknown
16.51416348367031,81.08876502946882,98.42376536914996,25,32.8496165937634,506.7089598490995,0,Unknown
31.47147350887689,79.14163136285335,121.41759343348068,25,25.60734225602133,7180.3173391473165,0,Unknown
31.49328844569624,80.53768309648129,246.79390414388985,25,65.99811535292687,2022.0723035674928,0,Unknown
33.145097238823006,96.39859410265063,178.0428599562914,25,27.314248031990385,2230.5181256969336,0,Unknown
34.48397602413767,70.57035626773784,299.2033647850495,25,74.447587569648,5304.079495263202,0,Unknown
22.8289295669672,94.74469522532316,236.0637593462889,25,74.2501120827317,8632.739686960569,0,Unknown
22.54397254592879,81.92686469065977,82.09987623054799,25,69.11899257052997,153.94930327250827,0,Unknown
31.15056019003648,86.08852511948669,79.30353531800887,25,90.12484014904756,5955.886000907196,0,Unknown
26.848953992555188,92.07530603191312,100.76948103510212,25,50.26245541833055,6166.14647794477,0,Unknown
28.3570394404734,78.4534278453284,252.9778441943228,25,92.1815666099662,5075.671091075856,0,Unknown
31.07798741364693,80.48223533455104,8.186295195169679,25,22.954029507690468,85.73813217775678,0,Unknown
33.81015491270942,79.8760359280827,69.05438366137732,25,29.0205590337126,5365.000697967897,0,Unknown
17.801859548694537,78.86719965353703,271.47552610328006,25,52.97644500147547,1017.7085424977888,0,Unknown
18.891905626558376,94.84035032775996,191.9689308249756,25,67.51944149508589,690.7429145494756,0,Unknown
